"year","sp","tree","position","resist.value","elev.m","distance.ln.m","dbh.ln.cm","height.ln.m","position_all","TWI"
"1977","fagr","150941","subcanopy",1.32,319,4.98930934580709,2.25800604959608,2.2028000048326,"suppressed",5.33538109993522
"1999","fagr","150941","subcanopy",1.07,319,4.98930934580709,2.40658468301253,2.3011590601543,"suppressed",5.33538109993522
"1977","fagr","20847","subcanopy",1.69,285,3.36420214353047,1.78069852186863,1.88682242147703,"suppressed",5.18863944180839
"1999","fagr","20847","subcanopy",0.94,285,3.36420214353047,2.07166135436087,2.0794398165869,"suppressed",5.18863944180839
"1977","fagr","40536","subcanopy",1.59,296,4.000041223265,1.90865322069955,1.97152843210311,"intermediate",5.55139530396034
"1999","fagr","40536","subcanopy",0.79,296,4.000041223265,2.33843474588774,2.25604380177769,"intermediate",5.55139530396034
"1966","fagr","40493","subcanopy",0.62,294,3.82699914071608,2.02564511707417,2.0489770675031,"suppressed",5.37702968761277
"1977","fagr","40493","subcanopy",0.94,294,3.82699914071608,2.11878243991829,2.11063397522591,"suppressed",5.37702968761277
"1999","fagr","40493","subcanopy",0.73,294,3.82699914071608,2.4380770624312,2.32200701532946,"suppressed",5.37702968761277
"1966","fagr","60129","subcanopy",1.25,297,4.24153760284733,2.07455462010644,2.08135515851046,"suppressed",4.85606508052705
"1977","fagr","60129","subcanopy",1.06,297,4.24153760284733,2.26092941772521,2.20473527453409,"suppressed",4.85606508052705
"1999","fagr","60129","subcanopy",0.91,297,4.24153760284733,2.50756467368058,2.36800781397655,"suppressed",4.85606508052705
"1966","fagr","50330","subcanopy",1.54,295,4.00313867423006,2.05309756634023,2.06715058891723,"suppressed",5.6905039912992
"1977","fagr","50330","subcanopy",1.61,295,4.00313867423006,2.13818203670244,2.12347650829701,"suppressed",5.6905039912992
"1999","fagr","50330","subcanopy",0.89,295,4.00313867423006,2.4666578147312,2.34092747335206,"suppressed",5.6905039912992
"1966","fagr","132532","subcanopy",1.1,327,5.58654467748989,2.31461247320676,2.24027345726288,"intermediate",5.89369222306353
"1977","fagr","132532","subcanopy",0.59,327,5.58654467748989,2.38388854405808,2.28613421616645,"intermediate",5.89369222306353
"1999","fagr","132532","subcanopy",0.99,327,5.58654467748989,2.50894864426824,2.36892400250557,"intermediate",5.89369222306353
"1966","fagr","50301","subcanopy",1.32,297,4.12695898886889,1.58616928549475,1.75804406699752,"suppressed",5.76844791200544
"1977","fagr","50301","subcanopy",0.92,297,4.12695898886889,1.77732242143029,1.88458744298685,"suppressed",5.76844791200544
"1999","fagr","50301","subcanopy",0.47,297,4.12695898886889,2.11733926468284,2.10967859322004,"suppressed",5.76844791200544
"1999","fagr","152661","subcanopy",0.97,331,5.58672223480192,2.18650061397324,2.15546340645029,"intermediate",5.75793917711155
"1966","fagr","111171","subcanopy",0.62,302,4.79145263822885,2.10754297179071,2.10319344732545,"suppressed",5.071966206003
"1977","fagr","111171","subcanopy",1.98,302,4.79145263822885,2.14826773260969,2.13015323898761,"suppressed",5.071966206003
"1999","fagr","111171","subcanopy",1.06,302,4.79145263822885,2.25013323299162,2.19758820024045,"suppressed",5.071966206003
"1977","fagr","10743","subcanopy",1.16,287,3.93975372117176,2.06458167877281,2.0747530713476,"suppressed",4.42807810287464
"1999","fagr","10743","subcanopy",0.97,287,3.93975372117176,2.28085060084804,2.2179230977614,"suppressed",4.42807810287464
"1977","fagr","40889","subcanopy",0.81,281,0.858036164049174,2.13629435327262,2.12222686186647,"intermediate",13.3091612983547
"1999","fagr","40889","subcanopy",0.99,281,0.858036164049174,2.37211115564266,2.27833758503544,"intermediate",13.3091612983547
"1999","fagr","60295","subcanopy",1.06,298,4.2955218176326,2.06913864868394,2.07776978542877,"intermediate",5.66097411568436
"1999","fagr","30534","subcanopy",1.38,284,3.797318905451,2.13369295651175,2.12050473721078,"suppressed",6.06977411036509
"1977","fagr","50433","subcanopy",1.36,294,3.9859196566354,2.13203399179901,2.11940650257094,"suppressed",5.55996351643304
"1999","fagr","50433","subcanopy",0.91,294,3.9859196566354,2.35289790686763,2.26561841434637,"suppressed",5.55996351643304
"1966","fagr","10647","subcanopy",0.86,289,3.99520253351007,2.01370229996575,2.04107092257732,"intermediate",4.01871547363605
"1977","fagr","10647","subcanopy",0.96,289,3.99520253351007,2.10754297179071,2.10319344732545,"intermediate",4.01871547363605
"1999","fagr","10647","subcanopy",0.69,289,3.99520253351007,2.43938613448619,2.32287362102986,"intermediate",4.01871547363605
"1977","fagr","171150","subcanopy",0.91,329,5.09545093683867,2.29596321668516,2.22792764944557,"suppressed",4.68144802303391
"1999","fagr","171150","subcanopy",0.24,329,5.09545093683867,2.52284448912839,2.378123051803,"suppressed",4.68144802303391
"1999","fagr","70180","subcanopy",0.46,298,4.42970730674672,2.55575335741395,2.39990872260804,"suppressed",6.37070109504045
"1966","fagr","10730","subcanopy",0.89,289,4.11416808823721,2.1295403729803,2.11775572691296,"suppressed",4.30621934800701
"1977","fagr","10730","subcanopy",1.11,289,4.11416808823721,2.27346519442019,2.21303395870617,"suppressed",4.30621934800701
"1999","fagr","10730","subcanopy",0.51,289,4.11416808823721,2.50894864426824,2.36892400250557,"suppressed",4.30621934800701
"1966","fagr","30472","subcanopy",0.66,283,3.45482523032426,1.69653261928503,1.83110459396669,"intermediate",6.7787592408532
"1977","fagr","30472","subcanopy",1.34,283,3.45482523032426,1.85910654268767,1.93872853125923,"intermediate",6.7787592408532
"1999","fagr","30472","subcanopy",0.98,283,3.45482523032426,2.18582653238385,2.15501716443811,"intermediate",6.7787592408532
"1966","fram","161024","subcanopy",0.91,297,3.45045784499808,4.20092026516765,3.31536964413878,"intermediate",9.11388258375871
"1977","fram","161024","subcanopy",0.82,297,3.45045784499808,4.2262451354624,3.33104573885123,"intermediate",9.11388258375871
"1999","fram","161024","subcanopy",0.92,297,3.45045784499808,4.2685760644047,3.35724858386651,"intermediate",9.11388258375871
"1966","fram","172575","subcanopy",0.89,335,5.65584111910461,2.95662433819935,2.5451504653454,"intermediate",5.19110921114844
"1977","fram","172575","subcanopy",0.72,335,5.65584111910461,3.03818008354275,2.59563347171296,"intermediate",5.19110921114844
"1999","fram","172575","subcanopy",0.69,335,5.65584111910461,3.18736410241529,2.68797837939507,"intermediate",5.19110921114844
"1966","fram","192707","subcanopy",1.03,340,5.79530230439268,3.37880879545313,2.80648264438548,"intermediate",4.84558962059062
"1977","fram","192707","subcanopy",0.99,340,5.79530230439268,3.44622643324124,2.84821416217633,"intermediate",4.84558962059062
"1999","fram","192707","subcanopy",0.83,340,5.79530230439268,3.52606775480287,2.89763594022298,"intermediate",4.84558962059062
"1966","fram","171421","subcanopy",0.82,303,4.02873255350522,2.96116666178836,2.54796216364699,"intermediate",7.69977447889797
"1977","fram","171421","subcanopy",0.65,303,4.02873255350522,3.03074358443135,2.59103027876301,"intermediate",7.69977447889797
"1999","fram","171421","subcanopy",0.96,303,4.02873255350522,3.18278536016276,2.68514413794075,"intermediate",7.69977447889797
"1966","fram","12303","subcanopy",1.45,274,2.96653888630735,2.96295671114108,2.54907020419633,"intermediate",7.9164030526964
"1977","fram","12303","subcanopy",1.15,274,2.96653888630735,3.05485398567836,2.6059546171349,"intermediate",7.9164030526964
"1999","fram","12303","subcanopy",1.54,274,2.96653888630735,3.22740431101143,2.71276326851608,"intermediate",7.9164030526964
"1966","fram","141124","subcanopy",0.63,295,0.398965047335251,2.58040428538419,2.31227025265281,"suppressed",9.30359254206577
"1977","fram","141124","subcanopy",0.87,295,0.398965047335251,2.64822293158222,2.35424999464939,"suppressed",9.30359254206577
"1999","fram","141124","subcanopy",1,295,0.398965047335251,2.8288951774731,2.46608611485585,"suppressed",9.30359254206577
"1966","fram","142703","subcanopy",1.3,328,5.47914168617024,2.52223169557181,2.27626141955895,"intermediate",5.91246887344677
"1977","fram","142703","subcanopy",0.62,328,5.47914168617024,2.66708456259933,2.36592534424898,"intermediate",5.91246887344677
"1999","fram","142703","subcanopy",1.23,328,5.47914168617024,2.82206178879228,2.46185624726242,"intermediate",5.91246887344677
"1966","fram","80481","subcanopy",0.82,297,4.52019666946783,1.75763482714767,1.80297595800441,"suppressed",7.53172584307361
"1977","fram","80481","subcanopy",0.55,297,4.52019666946783,1.86854608311451,1.87163002544788,"suppressed",7.53172584307361
"1999","fram","80481","subcanopy",0.81,297,4.52019666946783,2.09515757770276,2.01190254059801,"suppressed",7.53172584307361
"1977","fram","141255","subcanopy",0.81,294,1.45744076728717,2.2829365512932,2.12813772525049,"suppressed",8.39132771329564
"1999","fram","141255","subcanopy",1.03,294,1.45744076728717,2.50202027102221,2.26375054776275,"suppressed",8.39132771329564
"1966","fram","172565","subcanopy",0.91,333,5.59179910203954,3.42677471361145,2.83617354772549,"intermediate",5.16510032162466
"1977","fram","172565","subcanopy",0.74,333,5.59179910203954,3.46324423765096,2.85874818310594,"intermediate",5.16510032162466
"1999","fram","172565","subcanopy",0.79,333,5.59179910203954,3.52803044436475,2.89885084506178,"intermediate",5.16510032162466
"1977","fram","20040","subcanopy",0.5,294,1.8622476863156,3.20014738196986,2.69589122943934,"intermediate",6.2706793827427
"1999","fram","20040","subcanopy",1.12,294,1.8622476863156,3.28266010133785,2.74696660272813,"intermediate",6.2706793827427
"1966","fram","41025","subcanopy",0.96,278,0.61534196711004,3.83040847629318,3.08602284682548,"suppressed",13.8823768811424
"1977","fram","41025","subcanopy",0.73,278,0.61534196711004,3.86934732010249,3.11012599114344,"suppressed",13.8823768811424
"1999","fram","41025","subcanopy",0.99,278,0.61534196711004,3.9195535342164,3.14120363767995,"suppressed",13.8823768811424
"1966","fram","50025","subcanopy",1.63,294,3.06318651052465,1.88117908836189,1.87944985569601,"suppressed",6.51378577954081
"1977","fram","50025","subcanopy",0.18,294,3.06318651052465,2.0794842495431,2.00220075046718,"suppressed",6.51378577954081
"1999","fram","50025","subcanopy",0.9,294,3.06318651052465,2.41010729655975,2.20685641657049,"suppressed",6.51378577954081
"1966","fram","101259","subcanopy",0.89,288,3.47823087783447,3.70665121790076,3.00941710388057,"suppressed",8.54600390682603
"1977","fram","101259","subcanopy",0.78,288,3.47823087783447,3.73533743431142,3.02717387183877,"suppressed",8.54600390682603
"1999","fram","101259","subcanopy",0.91,288,3.47823087783447,3.77227027012276,3.05003529720599,"suppressed",8.54600390682603
"1966","fram","150776","subcanopy",0.77,326,5.35166794644277,2.02529110945012,1.96865519674963,"intermediate",5.95573043824047
"1977","fram","150776","subcanopy",0.5,326,5.35166794644277,2.11396339373677,2.02354334072306,"intermediate",5.95573043824047
"1999","fram","150776","subcanopy",0.94,326,5.35166794644277,2.28660875114902,2.13041081696124,"intermediate",5.95573043824047
"1999","fram","160001","subcanopy",1.36,324,5.30948333658903,1.36529025556205,1.56011466819291,"suppressed",6.75198929835942
"1966","fram","162470","subcanopy",0.8,334,5.68953615890342,3.45531551168249,2.85384030173146,"intermediate",5.42303411102323
"1977","fram","162470","subcanopy",0.6,334,5.68953615890342,3.60513567492438,2.94657898277819,"intermediate",5.42303411102323
"1999","fram","162470","subcanopy",0.78,334,5.68953615890342,3.73490344237492,3.02690523083007,"intermediate",5.42303411102323
"1966","fram","162591","subcanopy",0.99,333,5.58564996939299,3.11301297448739,2.64195503120769,"intermediate",5.16510032162466
"1977","fram","162591","subcanopy",0.73,333,5.58564996939299,3.17640709024591,2.68119598886222,"intermediate",5.16510032162466
"1999","fram","162591","subcanopy",1.01,333,5.58564996939299,3.27156060578389,2.74009601498022,"intermediate",5.16510032162466
"1966","fram","172091","subcanopy",1.25,301,4.63646581759164,3.20723776979391,2.70028017950243,"intermediate",8.42205863902814
"1977","fram","172091","subcanopy",0.49,301,4.63646581759164,3.57898489283349,2.93039164866393,"intermediate",8.42205863902814
"1999","fram","172091","subcanopy",1.38,301,4.63646581759164,3.90440054061092,3.13182393463816,"intermediate",8.42205863902814
"1966","fram","172493","subcanopy",1.24,334,5.61947892906094,2.42594663554722,2.21666096740373,"suppressed",4.91104776880794
"1977","fram","172493","subcanopy",0.86,334,5.61947892906094,2.5029442484116,2.26432248976678,"suppressed",4.91104776880794
"1999","fram","172493","subcanopy",0.98,334,5.61947892906094,2.5713628521238,2.30667360546463,"suppressed",4.91104776880794
"1966","fram","182455","subcanopy",1.01,329,5.58286339961511,3.0717222492212,2.61639607226792,"intermediate",4.95502448200935
"1977","fram","182455","subcanopy",0.41,329,5.58286339961511,3.12259060405272,2.64788358390863,"intermediate",4.95502448200935
"1999","fram","182455","subcanopy",0.8,329,5.58286339961511,3.19579382161902,2.69319637558217,"intermediate",4.95502448200935
"1966","fram","192552","subcanopy",0.74,329,5.64630978001159,2.45942566460285,2.23738448638916,"intermediate",4.99812954160066
"1977","fram","192552","subcanopy",0.96,329,5.64630978001159,2.51263538110562,2.27032130090438,"intermediate",4.99812954160066
"1999","fram","192552","subcanopy",1.62,329,5.64630978001159,2.59488309957185,2.32123263863497,"intermediate",4.99812954160066
"1966","fram","192568","subcanopy",1.16,334,5.75423219655309,2.14266182146919,2.04130766748943,"intermediate",5.35135879433912
"1977","fram","192568","subcanopy",0.74,334,5.75423219655309,2.28629453143712,2.13021631495958,"intermediate",5.35135879433912
"1999","fram","192568","subcanopy",1.07,334,5.75423219655309,2.4506977427572,2.23198190276671,"intermediate",5.35135879433912
"1966","fram","192594","subcanopy",1.09,339,5.81858501973351,3.08142675239242,2.62240315973091,"intermediate",4.44284203200088
"1977","fram","192594","subcanopy",0.62,339,5.81858501973351,3.22280552175984,2.70991661796934,"intermediate",4.44284203200088
"1999","fram","192594","subcanopy",0.75,339,5.81858501973351,3.37399644694893,2.80350380066139,"intermediate",4.44284203200088
"1966","fram","201248","subcanopy",0.94,307,2.38040784811448,4.4317776918276,3.45827039124128,"intermediate",4.2083406069936
"1977","fram","201248","subcanopy",0.59,307,2.38040784811448,4.46911576096812,3.48138265603926,"intermediate",4.2083406069936
"1999","fram","201248","subcanopy",1.2,307,2.38040784811448,4.51948275835439,3.51255982742137,"intermediate",4.2083406069936
"1966","fram","202528","subcanopy",1.11,323,5.49292512364239,2.40427497743391,2.20324621103159,"suppressed",5.71549175427592
"1977","fram","202528","subcanopy",0.8,323,5.49292512364239,2.56523610703206,2.30288115025284,"suppressed",5.71549175427592
"1999","fram","202528","subcanopy",1.05,323,5.49292512364239,2.69764624830716,2.38484302770213,"suppressed",5.71549175427592
"1966","fram","30062","subcanopy",1.2,291,3.19138596999108,2.7778792442824,2.4345072522108,"intermediate",6.34190131227406
"1977","fram","30062","subcanopy",0.28,291,3.19138596999108,2.81291706059189,2.45619566050638,"intermediate",6.34190131227406
"1999","fram","30062","subcanopy",1.11,291,3.19138596999108,2.89440422854286,2.50663621746803,"intermediate",6.34190131227406
"1966","fram","172542","subcanopy",1.22,329,5.52730160815689,2.78275414842571,2.43752481787551,"suppressed",4.81054514140792
"1977","fram","172542","subcanopy",0.91,329,5.52730160815689,2.83735585051583,2.4713232714693,"suppressed",4.81054514140792
"1999","fram","172542","subcanopy",1,329,5.52730160815689,2.92799612568338,2.52742960179801,"suppressed",4.81054514140792
"1966","fram","202379","subcanopy",0.89,313,5.26080282080244,3.75285126296244,3.03801493177375,"suppressed",8.75484208227888
"1977","fram","202379","subcanopy",0.86,313,5.26080282080244,3.77919037449523,3.05431884181255,"suppressed",8.75484208227888
"1999","fram","202379","subcanopy",0.87,313,5.26080282080244,3.80751969459256,3.07185469095279,"suppressed",8.75484208227888
"1999","fram","202933","subcanopy",1.06,332,5.71331371726264,3.05202239143968,2.60420186030116,"suppressed",5.53818312768533
"1966","fram","190735","subcanopy",0.82,307,3.86839706843059,2.44394437148248,2.22780156594765,"intermediate",8.87855062816181
