"year","tree","resist.value","sp","rp","PLA_dry_percent","LMA_g_per_m2","mean_TLP_Mpa","WD_g_per_cm3","elev.m","dbh_old.mm","dbh_old.cm","dbh.ln.cm","height.ln.m","height.m","position_all","TWI","TWI.ln"
"1977","90752",0.97,"qual","ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,285,420.097754090123,42.0097754090123,3.73790233903542,3.23873330166074,25.5013987005158,"co-dominant",11.4141513564485,2.4348539326231
"1999","90752",0.6,"qual","ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,285,463.583244856474,46.3583244856474,3.83640087643896,3.30196936267381,27.1660861509528,"co-dominant",11.4141513564485,2.4348539326231
"1966","102271",0.93,"qual","ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,310,663.520651211281,66.352065121128,4.19497488495291,3.53217387613977,34.1982295826611,"co-dominant",7.61862787341882,2.03059628437903
"1977","102271",0.81,"qual","ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,310,683.646980151454,68.3646980151454,4.22485658050775,3.55135792468598,34.8606234625255,"co-dominant",7.61862787341882,2.03059628437903
"1999","102271",0.94,"qual","ring",8.52441666668513,75.8048078175039,-2.58412,0.611091343,310,711.278740716542,71.1278740716542,4.26447930037039,3.57679571083779,35.7587756176026,"co-dominant",7.61862787341882,2.03059628437903
"1966","60348",0.93,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,493.800123303354,49.3800123303354,3.89954573362003,3.34250836098406,28.2899993117208,"dominant",5.90047666988397,1.77503313915397
"1977","60348",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,504.106299044969,50.4106299044969,3.92020206364228,3.35576972485834,28.6676619124337,"dominant",5.90047666988397,1.77503313915397
"1999","60348",1.08,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,291,542.52564118775,54.252564118775,3.99365025616583,3.40292346445846,30.0518272000408,"dominant",5.90047666988397,1.77503313915397
"1966","90653",1.14,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,292,359.726933614922,35.9726933614922,3.58276013289965,3.13913200532158,23.0838215261174,"co-dominant",4.95242397191513,1.59987714801693
"1977","90653",0.83,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,292,374.821192089216,37.4821192089216,3.62386399816561,3.16552068682232,23.701081661428,"co-dominant",4.95242397191513,1.59987714801693
"1999","90653",0.82,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,292,409.459286393255,40.9459286393255,3.71225238262922,3.22226602964796,25.0848989505926,"co-dominant",4.95242397191513,1.59987714801693
"1966","40538",1.04,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,425.920533304291,42.5920533304291,3.75166769433506,3.24757065976311,25.7277624484666,"co-dominant",5.45450982156068,1.69644275668852
"1977","40538",0.85,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,456.674383172729,45.6674383172729,3.82138553447579,3.29232951313345,26.9054673490767,"co-dominant",5.45450982156068,1.69644275668852
"1999","40538",0.88,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,502.116260826109,50.2116260826109,3.91624659515477,3.35323031408936,28.5949552981029,"co-dominant",5.45450982156068,1.69644275668852
"1966","60333",1.17,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,271.361537832738,27.1361537832738,3.30086692672469,2.95815656695725,19.2624300061931,"co-dominant",5.20224050326214,1.64908939880323
"1977","60333",0.79,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,301.433599680545,30.1433599680545,3.40596466568627,3.02562931537059,20.6069689137608,"co-dominant",5.20224050326214,1.64908939880323
"1999","60333",0.87,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,336.937854572503,33.6937854572503,3.51731341255638,3.0971152108612,22.1340071496949,"co-dominant",5.20224050326214,1.64908939880323
"1966","40529",0.83,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,400.072306074233,40.0072306074233,3.68906020296346,3.20737665030254,24.7141672061117,"co-dominant",5.50207901756649,1.70512602400712
"1977","40529",1.16,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,414.614781756054,41.4614781756054,3.72476475942576,3.23029897555134,25.2872161002845,"co-dominant",5.50207901756649,1.70512602400712
"1999","40529",1.12,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,453.930978883686,45.3930978883686,3.81536006459918,3.28846116147267,26.8015885890976,"co-dominant",5.50207901756649,1.70512602400712
"1966","50323",1.01,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,437.264594071295,43.7264594071295,3.77795339729746,3.26444608106497,26.1656133472542,"co-dominant",5.46642900909714,1.69862557127138
"1977","50323",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,474.869194880729,47.4869194880729,3.86045429391832,3.31741165669556,27.5888486510109,"co-dominant",5.46642900909714,1.69862557127138
"1999","50323",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,294,520.308815440668,52.0308815440668,3.95183741815439,3.37607962245512,29.2558520120591,"co-dominant",5.46642900909714,1.69862557127138
"1966","60187",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,290,511.334943067158,51.1334943067158,3.93443974837057,3.36491031845391,28.9309026146279,"co-dominant",6.08007343553716,1.80501677411848
"1977","60187",0.94,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,290,531.981328954177,53.1981328954177,3.97402329978093,3.39032295845935,29.6755346878875,"co-dominant",6.08007343553716,1.80501677411848
"1999","60187",0.98,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,290,575.052973291771,57.5052973291771,4.05187707102378,3.44030507959727,31.1964741244357,"co-dominant",6.08007343553716,1.80501677411848
"1966","60161",1.14,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,768.750280407281,76.8750280407281,4.34218109088405,3.62668026034756,37.5878274649637,"co-dominant",6.08124612028015,1.80520962897132
"1977","60161",0.7,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,788.341001824861,78.8341001824861,4.36734564668996,3.64283590517496,38.2000148812876,"co-dominant",6.08124612028015,1.80520962897132
"1999","60161",0.95,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,293,829.862047805888,82.9862047805887,4.41867438651982,3.67578895614573,39.4797923981418,"co-dominant",6.08124612028015,1.80520962897132
"1966","70334",1.08,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,464.477166552651,46.4477166552651,3.83832730700671,3.30320613109831,27.1997050936597,"co-dominant",5.58118299893624,1.71940076090074
"1977","70334",1.03,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,496.267654048044,49.6267654048044,3.90453031328248,3.34570846112735,28.3806751510737,"co-dominant",5.58118299893624,1.71940076090074
"1999","70334",1.16,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,301,556.193578724875,55.6193578724875,4.01853130383604,3.41889709706274,30.5357185088399,"co-dominant",5.58118299893624,1.71940076090074
"1966","192070",1.22,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,448.7791345925,44.87791345925,3.80394576858399,3.28113318343092,26.6059049946455,"co-dominant",5.60810058950691,1.72421208635939
"1977","192070",0.69,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,471.059999237711,47.1059999237711,3.85240037982593,3.31224104384825,27.4465655581251,"co-dominant",5.60810058950691,1.72421208635939
"1999","192070",1.29,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,493.861051067335,49.3861051067335,3.89966911148612,3.34258756957409,28.2922402114263,"co-dominant",5.60810058950691,1.72421208635939
"1966","192068",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,447.712128467688,44.7712128467688,3.80156536249948,3.27960496272467,26.5652763523975,"co-dominant",5.7830788689162,1.75493621714571
"1977","192068",1.05,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,463.065017635155,46.3065017635155,3.83528237809105,3.30125128673445,27.1465858403111,"co-dominant",5.7830788689162,1.75493621714571
"1999","192068",1.41,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,495.028822639298,49.5028822639298,3.90203089543362,3.34410383486839,28.335171292586,"co-dominant",5.7830788689162,1.75493621714571
"1966","192130",1.01,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,261.878491686937,26.1878491686937,3.26529553100421,2.9353197309047,18.8275219135533,"co-dominant",6.25561898561313,1.83348009755408
"1977","192130",0.95,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,283.922414450157,28.3922414450157,3.34611591928858,2.98720642018327,19.830207772919,"co-dominant",6.25561898561313,1.83348009755408
"1999","192130",1.16,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,311,325.701357534667,32.5701357534667,3.48339578733186,3.07534009546705,21.6572461904203,"co-dominant",6.25561898561313,1.83348009755408
"1966","152044",1.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,244.965840842614,24.4965840842614,3.19853368269791,2.89245862429206,18.0376028175074,"co-dominant",4.6309733893452,1.53276708128154
"1977","152044",0.83,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,269.708110432903,26.9708110432903,3.29475520875326,2.95423284401959,19.1869976523485,"co-dominant",4.6309733893452,1.53276708128154
"1999","152044",0.93,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,296,322.135120504648,32.2135120504648,3.4723859934272,3.06827180778026,21.5047062769217,"co-dominant",4.6309733893452,1.53276708128154
"1966","162415",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,270.545042744151,27.0545042744151,3.29785350804437,2.95622195216449,19.2252006480037,"co-dominant",5.06279607583424,1.62191891483793
"1977","162415",0.59,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,299.180228507539,29.9180228507539,3.39846106973144,3.02081200676758,20.5079375090636,"co-dominant",5.06279607583424,1.62191891483793
"1999","162415",1,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,319,336.734139961301,33.6734139961301,3.51670862381924,3.09672693649195,22.1254147502422,"co-dominant",5.06279607583424,1.62191891483793
"1966","192074",0.97,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,284.891551602153,28.4891551602153,3.34952349416403,2.98939408325331,19.8736370731526,"co-dominant",5.76435812169259,1.75169380696584
"1977","192074",0.73,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,317.019500231347,31.7019500231347,3.45637819391665,3.05799480049449,21.2848340034953,"co-dominant",5.76435812169259,1.75169380696584
"1999","192074",1,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,312,365.661441922765,36.5661441922765,3.59912279024144,3.149636831335,23.3275911922504,"co-dominant",5.76435812169259,1.75169380696584
"1966","172517",0.89,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,146.232987061716,14.6232987061716,2.68261605856818,2.56123950960077,12.9518613265983,"co-dominant",4.99422412481021,1.60828206966718
"1977","172517",0.71,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,158.467126490266,15.8467126490266,2.76296207496524,2.61282165212768,13.6374768294775,"co-dominant",4.99422412481021,1.60828206966718
"1999","172517",0.91,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,322,182.070845065646,18.2070845065646,2.90181077694373,2.70196251879787,14.9089621513392,"co-dominant",4.99422412481021,1.60828206966718
"1966","202230",1.12,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,493.00805738403,49.300805738403,3.89794042449324,3.34147775252466,28.2608584181189,"co-dominant",4.24025759396477,1.44462402069204
"1977","202230",0.8,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,511.741024798231,51.1741024798231,3.935233593139,3.36541996679524,28.9456509590741,"co-dominant",4.24025759396477,1.44462402069204
"1999","202230",0.87,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,316,542.941700959567,54.2941700959567,3.99441685646054,3.40341562184767,30.0666210690137,"co-dominant",4.24025759396477,1.44462402069204
"1966","10731",0.98,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,566.257867143026,56.6257867143026,4.036464477116,3.43041019430847,30.8893107707952,"co-dominant",4.30621934800701,1.46006033773
"1977","10731",0.86,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,577.943898133696,57.7943898133696,4.05689170891508,3.44352447712348,31.2970698179364,"co-dominant",4.30621934800701,1.46006033773
"1999","10731",0.63,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,289,600.175447158282,60.0175447158282,4.09463693140853,3.46775690996428,32.0647376248326,"co-dominant",4.30621934800701,1.46006033773
"1966","142602",1.03,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,518.877536945067,51.8877536945067,3.94908280268557,3.37431115932414,29.2041598377346,"co-dominant",5.42796882117211,1.69156499788319
"1977","142602",0.67,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,535.908975638855,53.5908975638855,3.98137923208614,3.3950454669993,29.8160090885844,"co-dominant",5.42796882117211,1.69156499788319
"1999","142602",0.88,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,325,568.925914985906,56.8925914985906,4.04116513052152,3.43342801379481,30.982669934457,"co-dominant",5.42796882117211,1.69156499788319
"1966","111240",1.07,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,211.94246233155,21.194246233155,3.05372974074475,2.79949449355813,16.4363359969718,"co-dominant",5.27903513600469,1.66374334162624
"1977","111240",0.92,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,221.89575065179,22.189575065179,3.09962258692694,2.82895770080709,16.9278077858723,"co-dominant",5.27903513600469,1.66374334162624
"1999","111240",1.13,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,295,252.36141444766,25.236141444766,3.22827715137342,2.91155393118174,18.3853459432927,"co-dominant",5.27903513600469,1.66374334162624
"1966","32381",1.17,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,706.586631648048,70.6586631648048,4.25786072248801,3.5725465838373,35.6071543956632,"co-dominant",3.59889030154819,1.28062554837345
"1977","32381",0.85,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,732.284371656307,73.2284371656307,4.29358383139544,3.59548081975587,36.4332135859617,"co-dominant",3.59889030154819,1.28062554837345
"1999","32381",0.93,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,283,786.184644703177,78.6184644703177,4.36460658877166,3.64107742999141,38.1329001302143,"co-dominant",3.59889030154819,1.28062554837345
"1966","22064",1.02,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,614.584474495524,61.4584474495524,4.11836129523053,3.482987951538,32.5568551946233,"co-dominant",6.44815646253443,1.86379427019133
"1977","22064",0.92,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,633.451787526335,63.3451787526335,4.14859879894022,3.50240042891962,33.1950387302389,"co-dominant",6.44815646253443,1.86379427019133
"1999","22064",0.74,"qupr","ring",11.7471173165519,71.7723188103559,-2.36017333333333,0.61280063,281,666.716813905457,66.6716813905457,4.19978029590917,3.53525894997368,34.3038965573135,"co-dominant",6.44815646253443,1.86379427019133
